Name,ID,entrezgene_id,P_value,FDR,log2FC,Signif,Status,U2932_WT_centered,U2932_MUT_centered,U2932_WT_1,U2932_WT_2,U2932_WT_3,U2932_MUT_1,U2932_MUT_2,U2932_MUT_3
A8K8K1,A8K8K1,NA,0.507839104112922,0.91,-0.0334,FALSE,Stable,-0.0167,0.0167,10.31628153174622,10.369052007001388,10.266083758327726,10.305491792110685,10.266903637812849,10.278681757559344
A8K9T2,A8K9T2,NA,0.5086937199510102,0.91,0.0613,FALSE,Stable,0.0307,-0.0307,7.709428501368347,7.605109073832932,7.507001732764124,7.527477006060396,7.804131021183318,7.673839055990439
AGPS,O00116,8540,0.5155799342293877,0.91,-0.0562,FALSE,Stable,-0.0281,0.0281,10.985486199104635,10.836287101776467,11.006887056481215,10.941634544933253,10.975776332909529,10.742730476519174
ARHGEF6,Q15052,9459,0.511185957793344,0.91,0.0416,FALSE,Stable,0.0208,-0.0208,11.462502272597265,11.316394679861324,11.402159366906625,11.506257986056012,11.414790923880291,11.384783750093353
BEND3,Q5T5X7,57673,0.5101995835404267,0.91,0.0464,FALSE,Stable,0.0232,-0.0232,6.287250643254617,6.2268938135713885,6.081083928687635,6.191799501065075,6.287250643254617,6.255500733148386
BUB1B,O60566,701,0.5133775175260591,0.91,0.0609,FALSE,Stable,0.0304,-0.0304,11.398155807529541,11.525031345124,11.54259662542135,11.589885179290201,11.678600139099458,11.379919817646538
CCDC25,Q86WR0,55246,0.514362926798468,0.91,0.0381,FALSE,Stable,0.019,-0.019,10.502931228279657,10.582518369618358,10.48492356730506,10.487739564096287,10.603904472746116,10.593017561152962
CCDC88A,Q3V6T2,55704,0.5077758731967617,0.91,-0.0488,FALSE,Stable,-0.0244,0.0244,11.420855003047421,11.40678961965204,11.302181940875625,11.45048958391487,11.256385623103276,11.276473402181368
CEBPB,P17676,1051,0.5116660125299575,0.91,-0.0513,FALSE,Stable,-0.0257,0.0257,8.092228584386778,8.197216693110052,7.96405201104085,8.111135670234708,7.974988111991927,8.013462259806563
CUL2,Q13617,8453,0.5095563210213794,0.91,0.0318,FALSE,Stable,0.0159,-0.0159,11.657943630838863,11.59175607602299,11.59212996440265,11.634901782855682,11.674545393845865,11.627898615871748
DCUN1D1,Q96GG9,54165,0.5144592508873118,0.91,-0.0447,FALSE,Stable,-0.0223,0.0223,11.307371599548944,11.280480810318373,11.255500733148386,11.322942133381842,11.271346300282572,11.115108693557536
DHX30,Q7L2E3,22907,0.5135736024703295,0.91,0.0575,FALSE,Stable,0.0288,-0.0288,12.429459050030543,12.197892414118328,12.24269776790801,12.437674058586323,12.370006215500881,12.234967080517478
DMXL1,B2RWN7,NA,0.5117091925441491,0.91,-0.0553,FALSE,Stable,-0.0277,0.0277,9.97096866052181,10.063125393458789,9.799119693799557,9.870827047753004,9.829405624404291,9.966937979278457
DOPEY2,Q9Y3R5,9980,0.5122763479702428,0.91,-0.121,FALSE,Stable,-0.0606,0.0606,5.104336659814735,4.614709844115208,4.472487771462744,4.498250867527825,4.517275693209582,4.812498225333564
EIF2A,Q9BY44,83939,0.5153376250807746,0.91,0.0789,FALSE,Stable,0.0394,-0.0394,13.18048418783724,12.888438850745239,12.866274373292597,13.236582305686364,12.933561573701246,13.001689668404214
FMNL1.1,I6L9I9,NA,0.5123810352782424,0.91,-0.0686,FALSE,Stable,-0.0343,0.0343,10.230620933129867,10.269243586490424,10.065416134676548,10.017086773362719,10.029701338354398,10.312769531404358
FUBP1,Q96AE4,8880,0.5118016843408184,0.91,-0.039,FALSE,Stable,-0.0195,0.0195,13.910970578452151,13.925220615769842,13.864640785101118,13.877533381469322,13.931559336046366,13.774642947590804
HCFC1.1,A6NEM2,3054,0.5099618353300054,0.91,0.0396,FALSE,Stable,0.0198,-0.0198,12.775157567253997,12.811073598853545,12.715897659374946,12.76115643180286,12.891062175300851,12.768577207138794
HLA-DPB1,A0A0S4XQQ8,NA,0.5141155609431411,0.91,-0.0716,FALSE,Stable,-0.0358,0.0358,9.57553924683453,9.83383884355829,9.867433195578434,9.842978831788326,9.637711669476824,9.581200581924957
KIF13B,Q9NQT8,23303,0.5079387526539563,0.91,0.0493,FALSE,Stable,0.0246,-0.0246,9.808320689163326,9.863566829323505,9.765368986031792,9.733862719678543,9.888591057849974,9.962606859121063
LUC7L2,Q9Y383,51631,0.509046320666638,0.91,-0.0323,FALSE,Stable,-0.0162,0.0162,13.05178671907001,12.993504543018014,13.01539762842832,13.004589170366772,13.015589280397393,12.943522133904901
MAX,P61244,4149,0.5088026826023726,0.91,0.0447,FALSE,Stable,0.0223,-0.0223,10.559568289922748,10.4189067312579,10.563958896810094,10.499447297485176,10.539449647726473,10.637621113343291
METAP1,P53582,23173,0.5077037158926074,0.91,0.0473,FALSE,Stable,0.0236,-0.0236,11.700483067701375,11.678336046282254,11.539449647726473,11.777378617191134,11.659282393384332,11.623424289869911
MIER1,Q8N108,57708,0.5103202730118521,0.91,0.0409,FALSE,Stable,0.0205,-0.0205,6.249824548616183,6.102238193930738,6.2686589550276715,6.234577959784565,6.272396509037485,6.236492618381302
MRPS35,P82673,60488,0.5153596836392591,0.91,0.0757,FALSE,Stable,0.0378,-0.0378,10.569380959522295,10.2940463132715,10.531868775177553,10.354800344350597,10.581953750848818,10.685537241739693
MTFP1,Q9UDX5,51537,0.5134198463997994,0.91,-0.104,FALSE,Stable,-0.0518,0.0518,8.270528942380718,8.21091481607392,8.14414836650889,8.224966365000274,8.339404657907824,7.750204509279872
MYO1C,O00159,4641,0.5092887828579815,0.91,-0.0534,FALSE,Stable,-0.0267,0.0267,11.58608916617544,11.72902587032067,11.683433292835403,11.472030764424165,11.698096905482734,11.668308854640221
NAA10,P41227,8260,0.5124470442257358,0.91,-0.0447,FALSE,Stable,-0.0223,0.0223,11.440505853332468,11.314073367951202,11.378132259029,11.353367404206699,11.411510988012072,11.233799403318606
NBEA,F5GXV7,NA,0.5123424791729132,0.91,0.0526,FALSE,Stable,0.0263,-0.0263,8.332707933640606,8.371994393193653,8.352264173258321,8.258330472612425,8.419117482122475,8.537218400538595
NLE1,Q9NVX2,54475,0.5110102641146033,0.91,0.0392,FALSE,Stable,0.0196,-0.0196,9.708049251702217,9.712698944309986,9.563577634904892,9.694532010091844,9.688425170661892,9.719046503929944
NUDCD1,Q96RS6,84955,0.5156875690722124,0.91,-0.0322,FALSE,Stable,-0.0161,0.0161,10.32046211316654,10.295424574700316,10.321364432039447,10.336283387864432,10.258448258058944,10.246027980528105
PPP1R8,Q12972,5511,0.5099359339543076,0.91,0.0362,FALSE,Stable,0.0181,-0.0181,10.682643520280294,10.799038723122344,10.696967526234287,10.791162888555018,10.767853393466636,10.72809057366497
PPWD1,Q96BP3,23398,0.5116519318660836,0.91,0.0381,FALSE,Stable,0.0191,-0.0191,11.342074667999139,11.38887833881199,11.346569135137221,11.311010320004643,11.460455896309636,11.420486612825774
Q96GD7,Q96GD7,NA,0.5070391090562345,0.91,0.0482,FALSE,Stable,0.0241,-0.0241,11.867433195578434,11.783121021091441,11.817583288677616,11.990635833003022,11.860000597625215,11.762174381993102
RPP25L,Q8N5L8,138716,0.5108872419892335,0.91,0.0398,FALSE,Stable,0.0199,-0.0199,7.050936965225225,6.893604904858294,7.002252451731379,7.049848549450561,7.036723106005525,6.979568100095187
RPS6KA3,P51812,6197,0.512556687075121,0.91,-0.0653,FALSE,Stable,-0.0326,0.0326,11.590399917799733,11.430191170191696,11.587121170475651,11.292666733877931,11.503776057559069,11.615399743725497
SMYD4,Q8IYR2,114826,0.509146570325332,0.91,-0.0683,FALSE,Stable,-0.0341,0.0341,6.17192735435346,6.465974464504069,6.161887682376894,6.121015400961366,6.17192735435346,6.301953395126096
SRP19,P09132,6728,0.5129240798534924,0.91,-0.0694,FALSE,Stable,-0.0347,0.0347,9.629720891017257,9.476948673245937,9.416375316587276,9.634266534203416,9.331140881692567,9.349391818295938
TAF9,Q16594,6880,0.5096965159346791,0.91,-0.0348,FALSE,Stable,-0.0174,0.0174,9.491051376364119,9.43003431857349,9.40343816300828,9.430452551665532,9.435045131278086,9.354690168701156
TOX4,O94842,9878,0.5088558332573905,0.91,0.039,FALSE,Stable,0.0195,-0.0195,9.579881589436265,9.560905976658258,9.487840033823051,9.526303606206456,9.56014173612078,9.659282393384332
TPR,P12270,7175,0.5136731019008564,0.91,0.0358,FALSE,Stable,0.0179,-0.0179,14.168405740200244,14.17808902734427,14.118227333004896,14.128832104285916,14.255729381720398,14.187707753901401
VWA9,B4DJL6,81556,0.5104564800747518,0.91,0.0482,FALSE,Stable,0.0241,-0.0241,9.281002696027876,9.29989485250684,9.185123207360554,9.1814007617393,9.345848743506068,9.383488303995335
WDFY1,Q8IWB7,57590,0.5138447739374404,0.91,-0.0324,FALSE,Stable,-0.0162,0.0162,6.504620392403552,6.515699838284043,6.596935142387232,6.518849828707692,6.501439145158873,6.499845887083206
ZNF516,Q92618,9658,0.5138098761608605,0.91,-0.0385,FALSE,Stable,-0.0193,0.0193,9.634448062362308,9.577806447470149,9.571183794823945,9.639521599510834,9.488643539853785,9.539740425726224
A8K6X9,A8K6X9,NA,0.5245890992741206,0.911,-0.0772,FALSE,Stable,-0.0386,0.0386,10.373952655370193,10.341630009329911,10.29989485250684,10.428674223071795,10.36139553316589,9.993929052375465
AHCY,P23526,191,0.5168958860169669,0.911,0.0397,FALSE,Stable,0.0198,-0.0198,13.363190245452799,13.201649175021807,13.29506577923251,13.290609286164825,13.371422732336912,13.316903736592067
ATP2B1,P20020,490,0.5209589170979048,0.911,0.0789,FALSE,Stable,0.0394,-0.0394,11.126123664740335,10.70925616725348,11.058059389795181,10.999718196104018,10.985343879380649,11.144976824050111
B2R5R5,B2R5R5,NA,0.5218146996468378,0.911,-0.197,FALSE,Stable,-0.0983,0.0983,11.408648181347182,10.606960344510274,10.740286729771746,11.226291762466841,10.636262088806376,10.303666606396048
B4DPP6,B4DPP6,NA,0.5164281008702188,0.911,0.174,FALSE,Stable,0.0871,-0.0871,12.44754820339744,12.891385008713787,12.797276485631546,12.82668750682183,13.415094733969728,12.41714048310001
B4DVC8,B4DVC8,NA,0.524050708320649,0.911,0.0511,FALSE,Stable,0.0255,-0.0255,12.281930026955443,12.162957720849853,12.23209109634506,12.13461883785227,12.312202278205964,12.383353294773658
CAPZA2,P47755,830,0.5185046149397936,0.911,-0.0458,FALSE,Stable,-0.0229,0.0229,11.049372109218542,11.15114341942009,11.043300754364182,10.919682717581143,11.08214904135387,11.104664269562695
CEP170,Q5SW79,9859,0.5172361964863185,0.911,0.0418,FALSE,Stable,0.0209,-0.0209,10.99668532267251,10.914908294555882,10.921171490264612,10.911916236572784,10.960508814161594,11.085804380278086
CEP170,Q5SW79,645455,0.5172361964863185,0.911,0.0418,FALSE,Stable,0.0209,-0.0209,10.99668532267251,10.914908294555882,10.921171490264612,10.911916236572784,10.960508814161594,11.085804380278086
CFAP20,Q9Y6A4,29105,0.5158003554325499,0.911,-0.064,FALSE,Stable,-0.032,0.032,9.15835722604901,9.053382902585708,8.846744023244868,8.989536420561082,8.84799690655495,9.029011086659068
CNNM3,Q8NE01,26505,0.521671617931728,0.911,-0.133,FALSE,Stable,-0.0665,0.0665,9.655709595518514,8.952158810747052,9.451623251541141,8.96549571679616,9.33851355532181,9.356672044212097
CUL4A,Q13619,8451,0.5215480791307412,0.911,0.0357,FALSE,Stable,0.0179,-0.0179,11.46903123881146,11.511209070365112,11.445790836048076,11.459021703862302,11.585854516752986,11.488392492288307
DHODH,Q02127,1723,0.5175322796620587,0.911,-0.0408,FALSE,Stable,-0.0204,0.0204,9.19918154876397,9.178415874383042,9.112700132749362,9.087993146362317,9.219652565103807,9.060155495254604
DIAPH1,A0A0G2JH68,1729,0.5237418405197225,0.911,0.0416,FALSE,Stable,0.0208,-0.0208,12.198260855860578,12.26089013859896,12.062450953242266,12.230831048192316,12.203867964733064,12.211584153079526
DIAPH2,B7ZLJ0,NA,0.5242526685204498,0.911,-0.0341,FALSE,Stable,-0.0171,0.0171,9.253847484987404,9.248876342837134,9.190565479057677,9.136222153170195,9.205548911173034,9.249113452713729
DUSP11,O75319,8446,0.521271024213661,0.911,0.0487,FALSE,Stable,0.0244,-0.0244,7.644577357018378,7.569855608330948,7.606590280370527,7.577428828035749,7.589463892956097,7.80025280637239
EEA1,Q15075,8411,0.5158974458510263,0.911,-0.054,FALSE,Stable,-0.027,0.027,12.057179470673788,12.019660220664962,11.794131523430085,11.946650454783613,11.862947248020921,11.899507982557916
EEF2KMT,Q96G04,196483,0.520617959221292,0.911,0.0688,FALSE,Stable,0.0344,-0.0344,6.422905742612183,6.354028938054387,6.327328082629952,6.6653359171851765,6.343407822297814,6.301953395126096
GSTK1,Q9Y2Q3,373156,0.522295806505632,0.911,-0.0403,FALSE,Stable,-0.0202,0.0202,11.47649307734159,11.471726012618873,11.595070954195444,11.402692336376239,11.485879610999321,11.533719071139904
HLA-B.4,U6BN61,NA,0.5193885023505193,0.911,-0.037,FALSE,Stable,-0.0185,0.0185,11.57094670832674,11.619073646817748,11.480133822428343,11.51298730941902,11.487136598759749,11.559090243912578
HLA-DPA1,A0A140EDI1,NA,0.5211945290032558,0.911,0.126,FALSE,Stable,0.0628,-0.0628,8.412781525338476,8.38586240064146,7.976707311846879,8.71046207397916,8.080018029089175,8.361943773735241
LMCD1,Q9NZU5,29995,0.52174554977852,0.911,-0.049,FALSE,Stable,-0.0245,0.0245,11.031011907437707,11.126317293422996,11.169423978676072,11.144594518145334,10.933174260638626,11.101844391542354
MED20,Q9H944,9477,0.52255747587228,0.911,0.0382,FALSE,Stable,0.0191,-0.0191,8.718704105674892,8.5630055530624,8.691394578538086,8.682994583681683,8.72417275014144,8.680535344005174
MRPL41,Q8IXM3,64975,0.5183301050413848,0.911,-0.0896,FALSE,Stable,-0.0448,0.0448,9.520029304212185,9.124896745892945,9.140829770773001,9.357552004618084,9.088258225837732,9.071194178702168
MVB12B,Q9H7P6,89853,0.5190459550581155,0.911,-0.0696,FALSE,Stable,-0.0348,0.0348,7.460251098943846,7.329123596291566,7.445428759238323,7.122051447713891,7.416164164733128,7.487840033823051
MYO1D,O94832,4642,0.5237734189517875,0.911,-0.0894,FALSE,Stable,-0.0447,0.0447,10.782424947181754,10.31027194729777,10.390813832188373,10.358211622875809,10.31797782240712,10.539255763162158
PAAF1,F5H0C4,80227,0.5223935461110483,0.911,0.0493,FALSE,Stable,0.0246,-0.0246,9.803485375595953,9.775116404435588,9.850811922162004,9.71681946132995,9.895423810382972,9.965062756744627
PMAIP1,Q13794,5366,0.5229877747943195,0.911,-0.0573,FALSE,Stable,-0.0287,0.0287,8.803162444415893,8.734709620225837,8.907491593343053,8.855491443101874,8.820178962415188,8.597680143715891
PPP2R2D,Q66LE6,55844,0.5231029652954855,0.911,0.0546,FALSE,Stable,0.0273,-0.0273,9.952158810747052,9.807193898000191,9.665335917185176,9.928666412304953,9.831465599001254,9.828295187790427
PSMB1,P20618,5689,0.5182707382349783,0.911,-0.0322,FALSE,Stable,-0.0161,0.0161,11.764995955637756,11.687288191697794,11.709040720657066,11.727197224502342,11.6637359841313,11.673794898390053
PSMB1,P20618,5689,0.5182707382349783,0.911,-0.0322,FALSE,Stable,-0.0161,0.0161,11.764995955637756,11.687288191697794,11.709040720657066,11.727197224502342,11.6637359841313,11.673794898390053
Q53HG1,Q53HG1,NA,0.5244674385030107,0.911,0.0428,FALSE,Stable,0.0214,-0.0214,8.98099636973059,8.785942819392252,8.94982671075911,8.958262697329545,8.918266959092563,8.968666793195208
RARS2,Q5T160,57038,0.5168309853252824,0.911,-0.0523,FALSE,Stable,-0.0262,0.0262,9.180655118665992,9.270762520466048,9.210427830401485,9.012903833230638,9.257387842692651,9.234577959784566
RPAP1,Q9BWH6,26015,0.5215923392984323,0.911,-0.0626,FALSE,Stable,-0.0313,0.0313,6.5219929564016725,6.652486494918165,6.646738698307846,6.3957483281790335,6.5109619192773796,6.726558779104974
SNX27,Q96L92,81609,0.5164053125448427,0.911,0.0324,FALSE,Stable,0.0162,-0.0162,10.079084720495448,10.123992032287823,10.033973543441055,10.079351441709166,10.123216111666276,10.131728372432685
TCERG1,O14776,10915,0.5206139965780012,0.911,0.0317,FALSE,Stable,0.0159,-0.0159,12.084044327643038,12.158956751571386,12.06464173214817,12.124024353259246,12.136734837980455,12.142011300029095
TUFM,P49411,NA,0.5163882771920124,0.911,0.0415,FALSE,Stable,0.0207,-0.0207,13.329936453312435,13.163193651943427,13.220499252639005,13.328282227491322,13.282842286538049,13.226954004865842
UBR7,Q8N806,55148,0.5205530731022849,0.911,-0.0377,FALSE,Stable,-0.0189,0.0189,10.029287226968245,10.052703891399414,9.945443836377912,10.018061050114445,9.901771981098943,9.994494870616228
VPS8,C9JJN9,23355,0.5188586397038322,0.911,0.0674,FALSE,Stable,0.0337,-0.0337,5.3110671022555955,4.9354597478052895,5.137503523749935,5.2630344058337934,5.133399125417198,5.189824558880018
WDR44,Q5JSH3,54521,0.5220600050246691,0.911,0.0398,FALSE,Stable,0.0199,-0.0199,9.184875342908283,9.045213599665002,9.135196236653442,9.09169983413681,9.206770188686825,9.186114239541643
A8K4W5,A8K4W5,NA,0.5274377542175155,0.912,-0.0679,FALSE,Stable,-0.034,0.034,11.557750871762503,11.73008797193444,11.751753251439336,11.408382819078719,11.709514660706716,11.717933412356787
A8K897,A8K897,NA,0.5313607629000908,0.912,0.0422,FALSE,Stable,0.0211,-0.0211,13.108099687831947,13.08115052127187,13.060155495254604,13.212937090696279,13.155877594570951,13.00732516878435
AKAP9,Q99996,10142,0.5289676787092238,0.912,0.0459,FALSE,Stable,0.0229,-0.0229,11.416533660199583,11.336952800160514,11.33522284941585,11.29783336841106,11.52552080909507,11.403012023574997
ANXA7,P20073,310,0.5281923913022237,0.912,0.147,FALSE,Stable,0.0733,-0.0733,11.613605318063383,11.029977346589579,11.03218351357347,11.658657792126085,11.458252799595906,10.998449396943917
B2R6K4,B2R6K4,NA,0.5326662653103703,0.912,0.0441,FALSE,Stable,0.022,-0.022,12.134715087034998,12.041385369486115,12.193956502959063,12.083013866756458,12.259566740448003,12.159713691032628
B7Z5U5,B7Z5U5,NA,0.5299855396640978,0.912,0.097,FALSE,Stable,0.0485,-0.0485,6.074676686294496,6.078951341394822,5.802193216941825,5.776103988073165,6.261154672615571,6.20945336562895
BLOC1S1,P78537,2647,0.526848180685226,0.912,0.0298,FALSE,Stable,0.0149,-0.0149,8.760220946466509,8.719731056749852,8.689997971419446,8.74247786700368,8.775774868637292,8.741129868736127
C11orf57,Q6ZUT1,55216,0.5291037765585018,0.912,-0.041,FALSE,Stable,-0.0205,0.0205,8.743488039789185,8.877130728765659,8.831307243802051,8.689648608288815,8.803808234507647,8.83541884047548
CD9,G8JLH6,928,0.5317395398703941,0.912,0.0993,FALSE,Stable,0.0497,-0.0497,9.613236954716333,9.380244590478185,9.169423978676072,9.73250664387348,9.276357079259242,9.452035273546196
DCTN2,Q13561,10540,0.5338119163793728,0.912,-0.0689,FALSE,Stable,-0.0344,0.0344,12.561574355192747,12.297632789142513,12.284766275617272,12.479350826597475,12.244125943283729,12.213833283099293
DNAJC13,O75165,23317,0.5266569701763368,0.912,-0.0799,FALSE,Stable,-0.0399,0.0399,11.747857300095939,11.420855003047421,11.319841441414402,11.525276097867126,11.312315746690107,11.41140505937728
DNM1L,D3DUW6,NA,0.5282306915216188,0.912,0.041,FALSE,Stable,0.0205,-0.0205,12.818562206481046,12.724599116264733,12.877475866534427,12.7722527074562,12.897410616031044,12.873886235406992
DOK3,Q7L591,NA,0.5276413535482061,0.912,-0.0307,FALSE,Stable,-0.0154,0.0154,10.64880694972577,10.676309727000683,10.604923816042515,10.610009757101114,10.583082767502933,10.64484770182211
DPYD,Q12882,1806,0.5332773482287945,0.912,-0.0449,FALSE,Stable,-0.0225,0.0225,8.372865060112588,8.294161218694752,8.250298417906333,8.164404157881302,8.24697805961472,8.371123200509636
ECE1,P42892,1889,0.5261423074550511,0.912,-0.0601,FALSE,Stable,-0.03,0.03,9.818582177480858,9.72945080480016,9.597680143715891,9.768515180194244,9.694183743333149,9.502831804066744
EIF2D,P41214,1939,0.5278536841398446,0.912,-0.0417,FALSE,Stable,-0.0208,0.0208,10.08998005624928,10.03232128705788,10.041522267056164,10.092228584386778,10.046032614754207,9.900564957359103
EIF4H.1,Q15056,7458,0.5324689657732812,0.912,0.0353,FALSE,Stable,0.0176,-0.0176,11.841092544693431,11.71896091198421,11.732633830142026,11.840935242720764,11.766942940755785,11.790674308641485
ELAC2,Q9BQ52,60528,0.5337651539717181,0.912,0.0327,FALSE,Stable,0.0163,-0.0163,12.52221370011166,12.533670409531302,12.483488312806662,12.59584022372819,12.558635953434635,12.482959174696607
FBXW9,Q5XUX1,84261,0.5247061489988414,0.912,-0.0828,FALSE,Stable,-0.0414,0.0414,5.663913842115978,5.485426827170242,5.4329594072761065,5.189824558880018,5.520422248526446,5.623515741490549
