ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id
ENSG00000167595,460.6276502,-0.284810568,0.112204336,-2.538320523,0.011138592,0.032536413,PROSER3,148137
ENSG00000004777,157.984223,-0.283621603,0.190498849,-1.488836303,0.13653048,0.261939828,ARHGAP33,115703
ENSG00000126259,82.72663647,-0.733878034,0.251064642,-2.923064064,0.003466052,0.011693778,KIRREL2,84063
ENSG00000105290,89.91152728,0.352802068,0.235594481,1.497497168,0.134263942,0.258703065,APLP1,333
ENSG00000167604,236.1580019,-1.155707483,0.161830097,-7.141486704,9.23E-13,1.26E-11,NFKBID,84807
ENSG00000126264,530.6021206,-0.173260824,0.125884278,-1.376349977,0.168713307,0.308035174,HCST,10870
ENSG00000011600,14.48197361,-2.122007708,0.620010665,-3.422534204,6.20E-04,0.002481982,TYROBP,7305
ENSG00000126243,123.7494069,0.231307762,0.220448262,1.049260992,0.294058014,0.466549756,LRFN3,79414
ENSG00000205138,727.0592676,0.290393583,0.096751285,3.001444213,0.002687023,0.009339961,SDHAF1,644096
ENSG00000239382,393.7575553,-0.207671227,0.119354354,-1.739955182,0.081866888,0.175369191,ALKBH6,84964
ENSG00000267698,56.87774398,0.687829426,0.298784504,2.30209203,0.021329983,0.057260914,AC002116.2,101927572
ENSG00000105270,178.4285282,-0.5248898,0.1666421,-3.149803072,0.001633806,0.005970707,CLIP3,25999
ENSG00000161277,126.6745906,-0.037329072,0.212676822,-0.17552017,0.860670923,0.922373687,THAP8,199745
ENSG00000075702,858.8438526,-0.409802393,0.085774745,-4.777657983,1.77E-06,1.13E-05,WDR62,284403
ENSG00000105261,96.75792153,-2.084572994,0.265340989,-7.856204218,3.96E-15,6.76E-14,OVOL3,728361
ENSG00000105258,1860.195151,0.419298185,0.077546394,5.40706232,6.41E-08,4.97E-07,POLR2I,5438
ENSG00000105254,2642.228477,-0.179901544,0.073555878,-2.44578067,0.01445389,0.040946574,TBCB,1155
ENSG00000126247,4836.224089,-0.429428875,0.055847766,-7.689275845,1.48E-14,2.40E-13,CAPNS1,826
ENSG00000196357,64.48992459,-0.048565727,0.280001936,-0.173447827,0.862299435,0.923749839,ZNF565,147929
ENSG00000167635,5249.966495,0.041533938,0.055576769,0.747325522,0.45486709,0.628792279,ZNF146,7705
ENSG00000142065,161.6123113,-0.072352146,0.179787732,-0.402430939,0.687366904,0.813676911,ZFP14,57677
ENSG00000181007,318.1051585,-0.105003622,0.128951445,-0.814288064,0.415479946,0.592195617,ZFP82,284406
ENSG00000186017,273.8453077,0.382304066,0.14568968,2.624098464,0.008687867,0.02623203,ZNF566,84924
ENSG00000254004,936.3115978,-0.49756554,0.093172933,-5.340236935,9.28E-08,7.05E-07,ZNF260,339324
ENSG00000186020,496.4587855,0.327980033,0.120191751,2.728806512,0.006356399,0.019929215,ZNF529,57711
ENSG00000161298,282.0302888,-0.145839448,0.150520768,-0.968899174,0.332595498,0.507879923,ZNF382,84911
ENSG00000197808,136.7438792,-0.060387711,0.22550434,-0.267789572,0.788861298,0.879816384,ZNF461,92283
ENSG00000189042,253.4705567,-0.315443143,0.150683739,-2.093411968,0.036312395,0.090023732,ZNF567,163081
ENSG00000267041,130.1440271,-0.205509892,0.223924173,-0.917765552,0.35874162,0.535473841,ZNF850,342892
ENSG00000267260,103.9886049,0.174516278,0.229700863,0.759754559,0.44740131,0.622074952,AC020928.1,728485
ENSG00000197863,197.4771036,-0.285519244,0.193953931,-1.472098257,0.140994346,0.268785762,ZNF790,388536
ENSG00000251247,94.57078768,0.222310429,0.235822315,0.942703106,0.345832784,0.522584393,ZNF345,25850
ENSG00000185869,288.0352987,-0.064321367,0.141640952,-0.454115609,0.649745619,0.787154513,ZNF829,374899
ENSG00000198453,248.5112684,-0.033782662,0.161110383,-0.209686438,0.833912411,0.906020671,ZNF568,374900
ENSG00000197050,329.6999406,0.367872467,0.126676588,2.904028849,0.003683942,0.012350089,ZNF420,147923
ENSG00000196967,287.8620912,-0.080125724,0.132294424,-0.605662139,0.54473913,0.706360776,ZNF585A,199704
ENSG00000245680,205.8350687,-0.193336531,0.164504368,-1.175266855,0.239887971,0.401565507,ZNF585B,92285
ENSG00000188283,282.2855128,0.302911258,0.139403479,2.172910315,0.029787068,0.075733038,ZNF383,163087
ENSG00000181666,548.956566,-0.09416912,0.105953664,-0.888776439,0.374123241,0.551192021,ZNF875,284459
ENSG00000189164,158.5363017,-0.052648454,0.187752931,-0.280413487,0.77916029,0.874161765,ZNF527,84503
ENSG00000196437,291.2423263,0.158543606,0.140739495,1.126504015,0.259952242,0.427389566,ZNF569,148266
ENSG00000171827,219.65688,0.165629265,0.180090053,0.919702462,0.357728265,0.534636508,ZNF570,148268
ENSG00000188227,158.954682,-0.530814813,0.179840522,-2.95158626,0.003161462,0.010807715,ZNF793,390927
ENSG00000171817,38.66678093,0.393521772,0.366219206,1.074552524,0.282575117,0.453715402,ZNF540,163255
ENSG00000180479,96.87809415,-0.026718015,0.235273059,-0.113561729,0.909585227,0.950607407,ZNF571,51276
ENSG00000120784,450.1970268,-0.099983324,0.110240235,-0.906958551,0.364428716,0.541228366,ZFP30,22835
ENSG00000196381,23.61971875,0.08732801,0.452636954,0.192931684,0.847012471,0.914123741,ZNF781,163115
ENSG00000198182,309.0399885,0.15968058,0.13728977,1.163091612,0.244792335,0.407703126,ZNF607,84775
ENSG00000189144,72.34569462,0.688371233,0.263067896,2.616705589,0.008878288,0.026738673,ZNF573,126231
ENSG00000105738,2395.949129,-0.28814486,0.061054452,-4.719473383,2.36E-06,1.47E-05,SIPA1L3,23094
ENSG00000011332,92.26979423,0.253743238,0.240665995,1.054337724,0.291728323,0.463728422,DPF1,8193
ENSG00000167642,4020.761394,-0.045639574,0.059278428,-0.769918771,0.441348078,0.616286088,SPINT2,10653
ENSG00000167641,115.0011987,0.197997424,0.219818671,0.900730694,0.367731525,0.544804517,PPP1R14A,94274
ENSG00000167645,2185.583018,0.180642289,0.066819421,2.703439914,0.006862585,0.021343066,YIF1B,90522
ENSG00000099337,630.8864757,-0.290880003,0.094235972,-3.086719401,0.002023785,0.007230993,KCNK6,9424
ENSG00000099341,6245.753987,-0.073999761,0.059584516,-1.241929368,0.214262624,0.369601646,PSMD8,5714
ENSG00000179168,5.59501015,1.172652697,0.991824445,1.182318809,0.237079225,0.397957951,GGN,199720
ENSG00000188766,21.15447637,-0.154181993,0.526392355,-0.292903177,0.76959616,0.86830777,SPRED3,399473
ENSG00000130244,197.5590225,0.204168403,0.167213962,1.221000929,0.222085668,0.378706769,FAM98C,147965
ENSG00000196218,40.64254017,0.966538619,0.355098863,2.721885983,0.006491053,0.02029439,RYR1,6261
ENSG00000104814,4740.055771,-0.087221759,0.053200872,-1.639479883,0.101113357,0.207730282,MAP4K1,11184
ENSG00000178982,7848.300418,0.225471096,0.052213231,4.318275082,1.57E-05,8.52E-05,EIF3K,27335
ENSG00000130402,4697.089653,-0.441716559,0.070456115,-6.269385717,3.62E-10,3.73E-09,ACTN4,81
ENSG00000182472,490.0363159,-0.192709097,0.121914272,-1.580693498,0.113948136,0.227953002,CAPN12,147968
ENSG00000104823,6092.330303,0.13220579,0.051581342,2.563054501,0.010375576,0.030618692,ECH1,1891
ENSG00000104824,9117.432089,-0.020908392,0.045559651,-0.458923436,0.646289148,0.784166162,HNRNPL,3191
ENSG00000187994,1470.548121,0.420243511,0.075130307,5.593528457,2.23E-08,1.83E-07,RINL,126432
ENSG00000068903,992.2942805,0.018897683,0.095201086,0.198502814,0.842651684,0.911331736,SIRT2,22933
ENSG00000104825,1405.895416,0.144152751,0.076311481,1.889004763,0.05889119,0.134376253,NFKBIB,4793
ENSG00000104835,969.4496737,0.136653483,0.084800659,1.611467221,0.107077926,0.21719582,SARS2,54938
ENSG00000128626,2178.784148,0.389192641,0.069319572,5.614469766,1.97E-08,1.63E-07,MRPS12,6183
ENSG00000269190,11.56816441,-0.381114886,0.660862321,-0.57669332,0.564146646,0.721514435,FBXO17,115290
ENSG00000161243,176.4174807,-0.246581821,0.194486641,-1.267859939,0.204847973,0.357443166,FBXO27,126433
ENSG00000130669,398.0868753,-0.350017828,0.117386439,-2.981756924,0.002865995,0.009903801,PAK4,10298
ENSG00000128011,136.5341094,1.24945686,0.198914113,6.281388679,3.36E-10,3.46E-09,LRFN1,57622
ENSG00000130755,2424.633464,-0.20393625,0.089616,-2.275667842,0.022865897,0.060809825,GMFG,9535
ENSG00000179134,1567.946467,-0.054743862,0.070432583,-0.777251935,0.437010146,0.612143265,SAMD4B,55095
ENSG00000006712,1384.22078,-0.363094772,0.07441467,-4.879343978,1.06E-06,6.99E-06,PAF1,54623
ENSG00000063322,1239.219492,-0.27321492,0.077482604,-3.526145294,4.22E-04,0.001754525,MED29,55588
ENSG00000128016,3077.830124,-0.906666744,0.077718467,-11.66604005,1.90E-31,1.17E-29,ZFP36,7538
ENSG00000090924,1196.967797,-1.164533289,0.089227875,-13.05122748,6.25E-39,6.07E-37,PLEKHG2,64857
ENSG00000105193,44108.36095,0.183550993,0.061738485,2.973040141,0.002948659,0.010158008,RPS16,6217
ENSG00000196235,4412.768056,-0.155641891,0.058799635,-2.646987363,0.008121239,0.024739859,SUPT5H,6829
ENSG00000105197,3005.150486,0.606168096,0.055601167,10.90207508,1.13E-27,5.26E-26,TIMM50,92609
ENSG00000090932,261.7082052,0.578753153,0.147524673,3.923093946,8.74E-05,4.15E-04,DLL3,10683
ENSG00000176401,126.3473481,0.148633644,0.211150805,0.703921751,0.481481505,0.65294937,EID2B,126272
ENSG00000176396,363.8832335,0.046437441,0.128795393,0.360552036,0.718434351,0.834290766,EID2,163126
ENSG00000105204,185.8680681,-0.080036135,0.178695475,-0.447891224,0.654231702,0.790198938,DYRK1B,9149
ENSG00000105202,13393.24671,0.544062726,0.056199824,9.680861803,3.64E-22,1.14E-20,FBL,2091
ENSG00000275395,10.62400327,-1.138571082,0.727093065,-1.565922075,0.117366861,0.233074786,FCGBP,8857
ENSG00000013275,2477.922998,-0.264388499,0.061139622,-4.324339808,1.53E-05,8.32E-05,PSMC4,5704
ENSG00000187187,129.5977449,0.359006405,0.20413449,1.758675883,0.078632576,0.169981395,ZNF546,339327
ENSG00000128000,294.5715831,-0.252273979,0.147260391,-1.713114965,0.086691391,0.183783554,ZNF780B,163131
ENSG00000197782,446.3996189,-0.557997915,0.112320864,-4.967891927,6.77E-07,4.59E-06,ZNF780A,284323
ENSG00000130758,280.6913,0.019011053,0.138874925,0.136893346,0.891115099,0.940587062,MAP3K10,4294
ENSG00000105221,4776.625863,-0.271063935,0.048084793,-5.637207012,1.73E-08,1.44E-07,AKT2,208
ENSG00000160392,650.1885942,-0.388037726,0.103937125,-3.733389063,1.89E-04,8.44E-04,C19orf47,126526
ENSG00000105223,3586.067337,0.324323212,0.057229444,5.66706904,1.45E-08,1.22E-07,PLD3,23646
ENSG00000105227,114.8225136,0.020549059,0.217471492,0.094490819,0.924719275,0.959458417,PRX,57716
ENSG00000197019,182.0558869,-0.676758579,0.175737229,-3.850968766,1.18E-04,5.44E-04,SERTAD1,29950
ENSG00000167565,336.5497997,-0.664335187,0.133569406,-4.973707717,6.57E-07,4.46E-06,SERTAD3,29946
ENSG00000090013,982.5241844,0.608248152,0.082992697,7.32893587,2.32E-13,3.36E-12,BLVRB,645
ENSG00000160460,46.15849435,0.720804245,0.333215518,2.163177299,0.030527546,0.077420969,AC020929.1,57731
ENSG00000160410,4884.321673,-0.498732317,0.053475803,-9.32631757,1.10E-20,3.03E-19,SHKBP1,92799
ENSG00000090006,1364.698462,0.009826464,0.076394793,0.128627399,0.897652485,0.944829856,LTBP4,8425
ENSG00000105245,555.2448457,0.604388488,0.128557214,4.701319113,2.58E-06,1.60E-05,NUMBL,9253
ENSG00000123815,724.1845338,0.133886298,0.098672088,1.356881162,0.174818973,0.316850518,COQ8B,79934
ENSG00000086544,263.3161074,-0.199427632,0.148201097,-1.345655575,0.17841362,0.321730173,ITPKC,80271
ENSG00000188493,1263.938898,0.0446092,0.085053531,0.524483807,0.59994208,0.749685056,C19orf54,284325
ENSG00000077312,5305.773524,0.131174591,0.054480102,2.407752305,0.016051067,0.044857697,SNRPA,6626
ENSG00000167578,760.858627,-1.025042152,0.094993883,-10.79061217,3.81E-27,1.73E-25,RAB4B,53916
ENSG00000269858,1746.047181,-0.5901713,0.069894675,-8.443723333,3.07E-17,6.28E-16,EGLN2,112398
ENSG00000167601,78.01350202,0.147676737,0.272783065,0.541370621,0.588252153,0.740790648,AXL,558
ENSG00000105323,14045.88103,-0.387474855,0.043772788,-8.851957324,8.60E-19,2.00E-17,HNRNPUL1,11100
ENSG00000105329,6607.612444,0.180758997,0.059637166,3.030979011,0.002437622,0.008560437,TGFB1,7040
ENSG00000142039,1393.657544,-0.406126694,0.068348959,-5.941958745,2.82E-09,2.57E-08,CCDC97,90324
ENSG00000142046,67.88013887,-0.388106305,0.267659319,-1.450001092,0.147058215,0.277448267,TMEM91,641649
ENSG00000123810,99.9392889,-0.344508103,0.244431779,-1.409424356,0.158709726,0.29434479,B9D2,80776
ENSG00000077348,2233.98285,0.787411913,0.069945172,11.25755915,2.13E-29,1.14E-27,EXOSC5,56915
ENSG00000248098,2023.327256,0.407535326,0.073689763,5.530419796,3.19E-08,2.57E-07,BCKDHA,593
ENSG00000105341,1589.167393,0.05329814,0.067335649,0.79152931,0.428635179,0.604712407,DMAC2,55101
ENSG00000007129,75.14834905,-0.453765049,0.26532339,-1.710233878,0.087222633,0.184647265,CEACAM21,90273
ENSG00000105372,57464.33377,0.138948611,0.112289351,1.237415743,0.215932777,0.371557505,RPS19,6223
ENSG00000105369,20674.07775,-0.517132683,0.054512702,-9.486462057,2.39E-21,7.05E-20,CD79A,973
ENSG00000076928,3066.635038,-0.25062925,0.061653162,-4.065148342,4.80E-05,2.39E-04,ARHGEF1,9138
ENSG00000268041,30.65725982,0.48012682,0.431452952,1.112813849,0.265788386,0.434206989,ERFL,390937
ENSG00000105404,3975.375705,-0.017523903,0.064435302,-0.271961213,0.785651843,0.877859894,RABAC1,10567
ENSG00000105409,289.5294264,2.528988315,0.16495027,15.33182286,4.69E-53,9.42E-51,ATP1A3,478
ENSG00000105737,6.861034657,0.069826503,0.903549441,0.077280224,0.938400623,0.967662598,GRIK5,2901
ENSG00000105732,802.3237949,0.095712473,0.0987829,0.968917429,0.332586389,0.507879923,ZNF574,64763
ENSG00000028277,10881.40169,-0.356929902,0.045372461,-7.866663958,3.64E-15,6.24E-14,POU2F2,5452
ENSG00000160570,961.3004457,-0.039171021,0.097435869,-0.402018487,0.68767042,0.813901998,DEDD2,162989
ENSG00000167625,801.7049511,-0.003042194,0.087459023,-0.03478422,0.972251804,0.985843898,ZNF526,116115
ENSG00000105723,1940.690224,-0.100546887,0.069648283,-1.443637688,0.148840918,0.28012767,GSK3A,2931
ENSG00000105722,863.0379762,0.2776285,0.087400652,3.176503762,0.001490619,0.005493033,ERF,2077
ENSG00000079432,3935.144645,-0.267198966,0.059213136,-4.51249473,6.41E-06,3.71E-05,CIC,23152
ENSG00000079462,1540.37252,0.441139335,0.069185174,6.376212017,1.82E-10,1.93E-09,PAFAH1B3,5050
ENSG00000188368,302.858845,0.583623533,0.147528738,3.955998959,7.62E-05,3.66E-04,PRR19,284338
ENSG00000167619,22.27947235,0.771248811,0.507801868,1.518798688,0.128813176,0.250871028,TMEM145,284339
ENSG00000105429,896.9148974,-0.322499812,0.093030689,-3.466595963,5.27E-04,0.002145429,MEGF8,1954
ENSG00000105427,31.44213291,0.130429071,0.410732464,0.317552378,0.750824502,0.856507783,CNFN,84518
ENSG00000079435,947.2834838,0.234686546,0.0820743,2.859440123,0.004243895,0.01397314,LIPE,3991
ENSG00000231924,12.16481001,0.516276091,0.674506222,0.765413386,0.444025424,0.618777471,PSG1,5669
ENSG00000176531,158.8545357,0.624009925,0.183247462,3.405285507,6.61E-04,0.002627449,PHLDB3,653583
ENSG00000105755,971.0276087,-0.165676374,0.089027752,-1.86095202,0.062750953,0.14170065,ETHE1,23474
ENSG00000176472,210.1999453,-0.074344407,0.166974124,-0.445245079,0.656142653,0.791829305,ZNF575,284346
ENSG00000073050,1247.85863,-0.093759441,0.080781304,-1.160657691,0.245781134,0.408943169,XRCC1,7515
ENSG00000234465,187.3292223,0.839199983,0.16728704,5.016527177,5.26E-07,3.62E-06,PINLYP,390940
ENSG00000167378,834.640305,-0.307797624,0.10259018,-3.000264007,0.002697457,0.009368126,IRGQ,126298
ENSG00000124444,470.5092941,-0.109827783,0.115990555,-0.946868331,0.343705877,0.520033743,ZNF576,79177
ENSG00000226763,182.0700981,-0.038253603,0.190107281,-0.201221138,0.840525664,0.9103725,SRRM5,100170229
ENSG00000131116,669.0637649,-0.068263129,0.100303242,-0.680567526,0.496145181,0.665957564,ZNF428,126299
ENSG00000105767,190.8068645,0.457539364,0.180247768,2.53839129,0.011136339,0.032534564,CADM4,199731
ENSG00000011422,403.8951303,-1.438864757,0.130384541,-11.03554722,2.57E-28,1.26E-26,PLAUR,5329
ENSG00000105771,1203.988386,-0.509239937,0.091604756,-5.559099298,2.71E-08,2.20E-07,SMG9,56006
ENSG00000104783,3268.156356,-0.795840194,0.060117301,-13.2381225,5.29E-40,5.47E-38,KCNN4,3783
ENSG00000159871,14.76155097,-0.042544216,0.599010113,-0.071024204,0.943378492,0.97027835,LYPD5,284348
ENSG00000167637,161.1929959,0.264291348,0.193175168,1.368143487,0.171267167,0.311819542,ZNF283,284349
ENSG00000176222,58.97744014,-0.004880235,0.325386853,-0.014998256,0.988033572,0.993608472,ZNF404,342908
ENSG00000124459,362.2048536,-0.24898385,0.120383275,-2.068259489,0.038615629,0.094774811,ZNF45,7596
ENSG00000159905,29.63736042,-0.13242731,0.434701895,-0.304639367,0.760640834,0.862855569,ZNF221,7638
ENSG00000204920,111.7021278,-0.097867454,0.21604594,-0.45299372,0.650553263,0.787602628,ZNF155,7711
ENSG00000159882,112.4186845,-0.419081718,0.218772396,-1.91560602,0.055415263,0.12798575,ZNF230,7773
ENSG00000159885,113.9161661,-0.501415783,0.210317002,-2.384095331,0.017121167,0.047432619,ZNF222,7673
ENSG00000178386,44.49477663,-0.871524587,0.356497698,-2.444685035,0.014497869,0.041059584,ZNF223,7766
ENSG00000186026,76.55093571,-0.318211648,0.255809552,-1.243939662,0.213521771,0.368576844,ZNF284,342909
ENSG00000267680,341.480409,-0.440017147,0.143315946,-3.070259507,0.002138729,0.007601131,ZNF224,7767
ENSG00000256294,146.2856038,-0.282309871,0.186687084,-1.512208903,0.130480727,0.253186042,AC021092.2,7768
ENSG00000263002,196.6612874,-0.006591938,0.166451598,-0.03960273,0.968409851,0.984046628,ZNF234,10780
ENSG00000167380,239.5727872,-0.283529755,0.150561953,-1.883143454,0.05968093,0.135992918,ZNF226,7769
ENSG00000131115,626.3307041,-0.062275116,0.102140423,-0.609700983,0.542059903,0.703761318,ZNF227,7770
ENSG00000159917,273.912153,-0.073891458,0.144355508,-0.511871413,0.608741007,0.756101485,ZNF235,9310
ENSG00000159915,24.06017771,-0.237658587,0.495422868,-0.479708554,0.631434645,0.773121668,ZNF233,353355
ENSG00000267508,49.63706246,0.170277773,0.343172026,0.496187802,0.619761916,0.764081882,ZNF285,26974
ENSG00000278318,113.7478341,-0.168919768,0.235860564,-0.716184873,0.473877203,0.646652644,ZNF229,7772
ENSG00000167384,249.4442221,-0.404051872,0.142426945,-2.836906113,0.0045553,0.014854819,ZNF180,7733
ENSG00000073008,64.57498644,1.065113089,0.284256098,3.747019314,1.79E-04,8.03E-04,PVR,5817
ENSG00000186567,4.754864894,0.646136585,1.077895579,0.599442653,0.548877741,0.710061502,CEACAM19,56971
ENSG00000069399,4362.325408,-0.655789882,0.068772849,-9.535592812,1.49E-21,4.44E-20,BCL3,602
ENSG00000187244,4.802724861,0.186615875,0.991248626,0.188263439,0.850670144,0.91617314,BCAM,4059
ENSG00000130202,18.27889367,-0.98390421,0.531973528,-1.849536037,0.064380449,0.144440827,NECTIN2,5819
ENSG00000130204,2671.014727,0.244790891,0.077499982,3.158592887,0.001585328,0.005811675,TOMM40,10452
ENSG00000130203,31.24966912,-0.224272988,0.549961886,-0.407797329,0.683422475,0.810912756,APOE,348
ENSG00000130208,19.6288046,0.391730649,0.511294168,0.766155128,0.443584004,0.618419696,APOC1,341
ENSG00000104853,2528.045919,0.031272841,0.056935691,0.549266025,0.582822899,0.736446218,CLPTM1,1209
ENSG00000104856,3453.537855,-0.241517662,0.061136373,-3.95047415,7.80E-05,3.73E-04,RELB,5971
ENSG00000104859,1163.504866,-0.204563336,0.089827042,-2.27730239,0.022768174,0.060587469,CLASRP,11129
ENSG00000170684,737.7054412,0.241985948,0.097320271,2.48649069,0.012900995,0.037075366,ZNF296,162979
ENSG00000142252,1259.976188,-0.068968299,0.082029684,-0.840772458,0.400475419,0.577060292,GEMIN7,79760
ENSG00000007047,1253.857886,-0.139976743,0.079725426,-1.755735285,0.079133619,0.170899015,MARK4,57787
ENSG00000104866,375.4618848,-0.400891264,0.127504085,-3.14414448,0.001665732,0.006068217,PPP1R37,284352
ENSG00000179846,17.50058699,1.388451845,0.576941844,2.406571579,0.016103048,0.044990452,NKPD1,284353
ENSG00000007255,1225.485787,0.358897513,0.078580182,4.567277676,4.94E-06,2.92E-05,TRAPPC6A,79090
ENSG00000189114,552.1702689,0.103161031,0.113203,0.911292378,0.362141341,0.538827052,BLOC1S3,388552
ENSG00000104892,79.90561201,-0.224156511,0.258837625,-0.866012086,0.386483534,0.562669614,KLC3,147700
ENSG00000104884,1342.294778,-0.100553851,0.076232317,-1.319044926,0.187154093,0.333609519,ERCC2,2068
ENSG00000104881,106.2949027,0.142659683,0.217315059,0.65646478,0.511525122,0.679474461,PPP1R13L,10848
ENSG00000117877,968.6630409,0.88496476,0.085227466,10.38356296,2.95E-25,1.15E-23,CD3EAP,10849
ENSG00000012061,1573.41185,0.170925107,0.067376611,2.536861157,0.01118513,0.032662857,ERCC1,2067
ENSG00000125740,16.23276752,-0.614295663,0.602952793,-1.018812203,0.308292131,0.482128397,FOSB,2354
