,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name,ensembl
ENSG00000068912,1200.52001879796,-0.217537738499528,0.101579232214438,-2.14155722343221,0.0322291290729488,0.182345735592303,ERLEC1,ENSG00000068912
ENSG00000130413,366.221439131295,0.32531088103686,0.151974657862175,2.14056004871472,0.0323095334609745,0.182633293677779,STK33,ENSG00000130413
ENSG00000270096,166.551648208674,-0.48015197362226,0.224313545081042,-2.14053936621966,0.0323112029536869,0.182633293677779,AC078795.2,ENSG00000270096
ENSG00000149798,112.07806167785,-0.472184193943465,0.220619477192463,-2.1402652202441,0.032333339023409,0.182670082090202,CDC42EP2,ENSG00000149798
ENSG00000185689,493.524967895813,-0.312481850751804,0.146028691560846,-2.13986612775752,0.0323655871938965,0.182763936574617,C6orf201,ENSG00000185689
ENSG00000165264,1039.85596733462,-0.334855529658186,0.156511973784048,-2.13948825487444,0.0323961461339028,0.182848166180198,NDUFB6,ENSG00000165264
ENSG00000111674,2401.59799271013,-0.480041611468291,0.22444155139556,-2.13882682811374,0.0324496958491461,0.182917517709427,ENO2,ENSG00000111674
ENSG00000117481,873.845558795354,0.22404631829467,0.10476343332868,2.1385927434409,0.0324686657163056,0.182917517709427,NSUN4,ENSG00000117481
ENSG00000142230,8335.07721709575,-0.167406862782669,0.0782800833882675,-2.138562652678,0.0324711049150607,0.182917517709427,SAE1,ENSG00000142230
ENSG00000167700,680.397083479335,-0.541192987089337,0.253077383863979,-2.13844863901474,0.0324803484441152,0.182917517709427,MFSD3,ENSG00000167700
ENSG00000215375,278.655349819638,-0.681222622498097,0.318570889241104,-2.13837059663831,0.0324866769411215,0.182917517709427,MYL5,ENSG00000215375
ENSG00000204611,362.264461852222,-0.258409054022142,0.120864658669257,-2.13800342355883,0.0325164653741704,0.182926597105188,ZNF616,ENSG00000204611
ENSG00000110066,775.976818088972,0.279263344080071,0.130621105193087,2.13796494576629,0.0325195883980307,0.182926597105188,KMT5B,ENSG00000110066
ENSG00000005889,1123.24941639628,0.29200184797296,0.136616313605014,2.13738637991066,0.0325665782872765,0.183102805964394,ZFX,ENSG00000005889
ENSG00000248101,334.364228346208,-0.447965295910349,0.209748652133037,-2.13572431267028,0.0327018914905933,0.183706648742451,AC002116.1,ENSG00000248101
ENSG00000152291,4151.71975394645,0.169529947640994,0.079379801469973,2.1356811745759,0.0327054098753564,0.183706648742451,TGOLN2,ENSG00000152291
ENSG00000119787,3180.13148745583,0.153756434639694,0.0720029505678922,2.13541852697711,0.0327268386639669,0.183738721010139,ATL2,ENSG00000119787
ENSG00000185420,941.232293243807,-0.239172633713249,0.112044848185442,-2.13461517942709,0.032792456509603,0.184018734585093,SMYD3,ENSG00000185420
ENSG00000171791,33577.1579368649,-0.397427861915707,0.186212455781418,-2.13427109506691,0.032820595938944,0.184023496145768,BCL2,ENSG00000171791
ENSG00000162073,4288.88932715477,-0.283625510054029,0.13289423535917,-2.13421981237546,0.0328247916386283,0.184023496145768,PAQR4,ENSG00000162073
ENSG00000133597,1319.84490369064,-0.338060939499842,0.158447096734028,-2.13358872751905,0.0328764615342615,0.184150740397866,ADCK2,ENSG00000133597
ENSG00000115234,2626.37670206327,-0.218990231469998,0.102640872098798,-2.13355778250995,0.0328789969381766,0.184150740397866,SNX17,ENSG00000115234
ENSG00000075188,1268.96842422323,-0.146295289438502,0.0686367746097286,-2.13144178569496,0.0330527635230434,0.184925429941924,NUP37,ENSG00000075188
ENSG00000131127,503.341417075637,1.29139081998952,0.605891415301129,2.13138986190735,0.0330570373897159,0.184925429941924,ZNF141,ENSG00000131127
ENSG00000008083,764.435106687052,0.445655734745754,0.209100828922369,2.1312958778906,0.0330647744527865,0.184925429941924,JARID2,ENSG00000008083
ENSG00000136854,280.845558505267,-1.12853905756237,0.529741014669544,-2.1303599802752,0.0331419051253772,0.185268163084904,STXBP1,ENSG00000136854
ENSG00000023171,593.671920348983,-0.801907890058287,0.376669894225755,-2.12894075781291,0.0332591621170171,0.185834773415781,GRAMD1B,ENSG00000023171
ENSG00000104835,772.546874123372,-0.269939790376047,0.126908278756631,-2.12704634418455,0.0334162327407824,0.186623193744389,SARS2,ENSG00000104835
ENSG00000124181,2176.12033539129,0.236663476536162,0.111316990476311,2.12603193388099,0.0335006006565492,0.187005024390832,PLCG1,ENSG00000124181
ENSG00000113068,1029.28194786179,-0.257473835132438,0.12121806792947,-2.12405493281949,0.0336655503902427,0.187836094754915,PFDN1,ENSG00000113068
ENSG00000261218,176.038142722103,-0.563387216484812,0.265338475082177,-2.12327750926558,0.0337306042112527,0.188109271290712,AC099524.1,ENSG00000261218
ENSG00000099783,16670.7865885686,-0.229866045428124,0.108274097956273,-2.12300125114834,0.0337537470150402,0.188148568840632,HNRNPM,ENSG00000099783
ENSG00000179818,7255.822402519,-0.189403820215028,0.0892268596948087,-2.12272202409526,0.033777152330517,0.188189291511636,PCBP1-AS1,ENSG00000179818
ENSG00000160683,8776.92727821513,-0.48265215515581,0.227444599682712,-2.12206469544283,0.0338323056011951,0.188406774736717,CXCR5,ENSG00000160683
ENSG00000259399,2496.14709011422,-0.248511967583816,0.117163495003125,-2.12106994228183,0.0339159169677522,0.188742405113716,TGIF2-RAB5IF,ENSG00000259399
ENSG00000214293,348.049866763061,0.289995000091685,0.136731272535958,2.12091202482901,0.0339292065404604,0.188742405113716,APTR,ENSG00000214293
ENSG00000114166,1409.46792433351,0.253764953731833,0.119656891371181,2.12077174013023,0.0339410159593662,0.188742405113716,KAT2B,ENSG00000114166
ENSG00000209082,544.234955666158,0.361721939023319,0.170677198647797,2.11933370062954,0.0340622754969199,0.189326646830003,MT-TL1,ENSG00000209082
ENSG00000185668,132.381306479139,-0.959095016093856,0.452772445633581,-2.1182716071685,0.0341520717878658,0.189735535707397,POU3F1,ENSG00000185668
ENSG00000055955,228.636073276115,0.733136488817198,0.346202319065669,2.11765331554043,0.0342044393022858,0.189936195251506,ITIH4,ENSG00000055955
ENSG00000224470,1124.45154279437,0.274810508893557,0.129792298461536,2.11730982616813,0.0342335615012615,0.190007645008664,ATXN1L,ENSG00000224470
ENSG00000262528,198.937819639196,-0.514966954672457,0.24354737721893,-2.11444262119703,0.0344774806219892,0.191270655429725,AL022341.2,ENSG00000262528
ENSG00000157557,1701.80827426355,0.378256158129523,0.178911381289788,2.11420959025994,0.0344973701315801,0.1912902084763,ETS2,ENSG00000157557
ENSG00000157240,152.598388258094,-0.710031919336777,0.335924404111465,-2.11366578505912,0.0345438227814976,0.19137197808621,FZD1,ENSG00000157240
ENSG00000163249,806.9892401013,0.273685815021002,0.129484703286039,2.11365364460399,0.0345448604467364,0.19137197808621,CCNYL1,ENSG00000163249
ENSG00000117133,1995.29038810939,-0.214499190285822,0.101494735372608,-2.11340213360182,0.0345663635082782,0.191400389885488,RPF1,ENSG00000117133
ENSG00000135926,456.354664827591,0.461198365398138,0.218260609371174,2.113062758905,0.0345953966436107,0.191470450457938,TMBIM1,ENSG00000135926
ENSG00000092208,292.877544649267,-0.277839176641268,0.131509409179443,-2.11269428077317,0.0346269431299026,0.191554348436078,GEMIN2,ENSG00000092208
ENSG00000132589,1401.22372818662,-0.363676702792134,0.172171172042945,-2.11229730550607,0.0346609568308106,0.191651809080106,FLOT2,ENSG00000132589
ENSG00000242616,116.055572823578,-0.548525698329123,0.259708085488363,-2.11208556444309,0.0346791109311992,0.19166152608737,GNG10,ENSG00000242616
ENSG00000203469,107.653184279847,0.730312435310429,0.345863135540637,2.11156483667691,0.0347237912554369,0.191743277260428,AL354956.1,ENSG00000203469
ENSG00000077380,326.290608339047,-0.305994099877672,0.144921754979814,-2.1114435159876,0.0347342080677625,0.191743277260428,DYNC1I2,ENSG00000077380
ENSG00000100364,1174.08575441765,0.319384053656996,0.151270795635413,2.11133981490229,0.0347431141447161,0.191743277260428,KIAA0930,ENSG00000100364
ENSG00000215193,1639.84949566803,0.166123266416513,0.078694469449368,2.11099036029968,0.0347731404341457,0.191818423093313,PEX26,ENSG00000215193
ENSG00000129911,859.54206147879,0.332925729990637,0.157837414763817,2.10929538150898,0.034919093207576,0.192532679482715,KLF16,ENSG00000129911
ENSG00000153132,561.341073498047,-0.743972453970488,0.352891809516283,-2.10821683560825,0.0350122376727109,0.192955231568278,CLGN,ENSG00000153132
ENSG00000165548,157.333851699626,0.515561324393294,0.244610922487542,2.107679081336,0.0350587579414191,0.193120556822454,TMEM63C,ENSG00000165548
ENSG00000196313,1803.54019975362,0.170279067815633,0.0808035969805492,2.1073203938758,0.0350898167518744,0.19320059727398,POM121,ENSG00000196313
ENSG00000282933,196.460698906328,-0.421195885482575,0.199917647407246,-2.10684694895678,0.0351308483911545,0.193335445783524,RHOXF1P3,ENSG00000282933
ENSG00000255439,954.096550105262,-0.307243379526063,0.145892400595749,-2.10595876324908,0.0352079345016902,0.193661019825471,AC135050.2,ENSG00000255439
ENSG00000040487,232.123381287311,-0.425708420779855,0.202161512228432,-2.10578371761894,0.0352231438231629,0.193661019825471,PQLC2,ENSG00000040487
ENSG00000009954,8936.1573135504,0.171384877698463,0.0814249915007423,2.10481910454851,0.0353070575175024,0.194031121449029,BAZ1B,ENSG00000009954
ENSG00000166855,1972.89363193002,0.181121473871869,0.0860928661883211,2.10379189230012,0.0353966043574408,0.194431817826187,CLPX,ENSG00000166855
ENSG00000198131,1854.55293770653,0.211306608804546,0.100468902868541,2.10320410367207,0.0354479317301039,0.194494224513057,ZNF544,ENSG00000198131
ENSG00000122026,183.755300244681,0.425055435945366,0.202115169467381,2.10303579422307,0.0354626406798526,0.194494224513057,RPL21,ENSG00000122026
ENSG00000115756,806.286038750347,-0.336465965899246,0.160014529998088,-2.10272133351431,0.0354901360785402,0.194494224513057,HPCAL1,ENSG00000115756
ENSG00000241978,7028.38530942608,0.303304160729298,0.144248525117894,2.10264999577229,0.0354963761440104,0.194494224513057,AKAP2,ENSG00000241978
ENSG00000064012,846.365243559989,-0.224272390466175,0.106666818766635,-2.10255066251518,0.0355050665964923,0.194494224513057,CASP8,ENSG00000064012
ENSG00000167969,2123.85727621159,-0.301351561659523,0.143328788504644,-2.10251942267522,0.0355078000779248,0.194494224513057,ECI1,ENSG00000167969
ENSG00000204257,466.906160880535,0.430833054166749,0.204942312292993,2.10221622536793,0.0355343391270295,0.194548426255667,HLA-DMA,ENSG00000204257
ENSG00000126453,1641.21601929202,0.242977210184861,0.115603812379282,2.10180966513182,0.0355699521562492,0.194652233499249,BCL2L12,ENSG00000126453
ENSG00000087086,15690.0709666863,-0.280910772132582,0.133680337944747,-2.10136192391052,0.0356092077003223,0.194775867482015,FTL,ENSG00000087086
ENSG00000121966,2674.03727160562,-0.406948620004256,0.193729605452301,-2.10060108806887,0.0356759984575451,0.19496661029439,CXCR4,ENSG00000121966
ENSG00000260807,128.5110104077,1.26472759438507,0.602083599097848,2.10058469667686,0.0356774385678586,0.19496661029439,AC009041.2,ENSG00000260807
ENSG00000255020,161.021335093744,-0.543673611757927,0.258882016780844,-2.10008257243365,0.0357215780902505,0.195020353770013,AF131216.3,ENSG00000255020
ENSG00000067182,342.61890895392,-0.4403540558883,0.209700763191294,-2.09991632451332,0.0357362024699671,0.195020353770013,TNFRSF1A,ENSG00000067182
ENSG00000139180,2349.4258121702,-0.23246494622471,0.110702677304901,-2.09990356045724,0.0357373255005021,0.195020353770013,NDUFA9,ENSG00000139180
ENSG00000214029,449.017711217755,0.289906312488249,0.138116297260245,2.0990014809186,0.035816770187309,0.195190923632189,ZNF891,ENSG00000214029
ENSG00000120690,6224.36270560519,0.158450025707246,0.0754962026266486,2.098781398196,0.0358361753568974,0.195190923632189,ELF1,ENSG00000120690
ENSG00000104312,1108.77140938463,-0.217021477810867,0.103408194822373,-2.09868742205249,0.0358444641679896,0.195190923632189,RIPK2,ENSG00000104312
ENSG00000187210,306.620183093514,-0.711271716936205,0.338913205523646,-2.09868398558634,0.0358447672995022,0.195190923632189,GCNT1,ENSG00000187210
ENSG00000259976,378.108116084515,0.503629510217136,0.239983434876647,2.0986011408496,0.0358520757154854,0.195190923632189,AC093010.3,ENSG00000259976
ENSG00000103353,1807.25008600326,0.238736745487862,0.113799926683771,2.09786378994134,0.035917179513874,0.195403241057875,UBFD1,ENSG00000103353
ENSG00000008853,2724.04537763508,-0.469042254671103,0.223589728340539,-2.09778086923889,0.0359245072318739,0.195403241057875,RHOBTB2,ENSG00000008853
ENSG00000108784,823.383062585317,-0.513724906153346,0.244923794779547,-2.09748875814922,0.0359503312999335,0.195431074732195,NAGLU,ENSG00000108784
ENSG00000170310,575.765041958411,-0.312435182740606,0.148967008792947,-2.09734480991605,0.035963062858153,0.195431074732195,STX8,ENSG00000170310
ENSG00000197756,17422.6019571994,0.158975053511196,0.0758106037467024,2.09700286838978,0.0359933214252665,0.195432191422261,RPL37A,ENSG00000197756
ENSG00000161036,1954.39213100058,-0.256624195890793,0.122378886558835,-2.09696462442823,0.0359967070007809,0.195432191422261,LRWD1,ENSG00000161036
ENSG00000198231,3806.04182275479,0.155816267087809,0.0743151980890059,2.09669449984095,0.0360206277162201,0.195471270833286,DDX42,ENSG00000198231
ENSG00000006831,3286.92239728129,-0.158098076990652,0.0754408113533924,-2.09565716691543,0.0361126140886947,0.195879510943273,ADIPOR2,ENSG00000006831
ENSG00000186472,179.463632271393,-1.12719122150956,0.538134384308903,-2.09462776283502,0.0362040952600926,0.196284633346578,PCLO,ENSG00000186472
ENSG00000141873,1277.85297775575,-0.241111269014259,0.115147225218274,-2.09393902942261,0.0362654119161096,0.196481518242344,SLC39A3,ENSG00000141873
ENSG00000133393,143.837838190648,0.476218563470731,0.227437642940004,2.09384232669151,0.0362740282630661,0.196481518242344,FOPNL,ENSG00000133393
ENSG00000260934,193.756718748629,0.395116003106705,0.188734885751848,2.09349745561195,0.0363047709616717,0.19655695589207,AC130456.5,ENSG00000260934
ENSG00000155744,1433.26455320952,0.326417815037726,0.155962763300511,2.09292146490621,0.0363561657769105,0.196744084151068,FAM126B,ENSG00000155744
ENSG00000162714,1808.44321373887,0.353840615282882,0.169116896553355,2.0922842276215,0.0364130977703574,0.196898201646914,ZNF496,ENSG00000162714
ENSG00000145337,1540.32202186681,-0.205595685420848,0.098266496661622,-2.09222565579814,0.0364183344991554,0.196898201646914,PYURF,ENSG00000145337
ENSG00000267390,146.333313656148,-0.553741300446662,0.264702599074677,-2.09193752680322,0.0364441045821595,0.196946434794666,AC036176.1,ENSG00000267390
ENSG00000157654,7019.29712821279,0.301870161729753,0.144318179787773,2.09169878787044,0.0364654690183025,0.196967773212851,PALM2-AKAP2,ENSG00000157654
ENSG00000267255,191.161054081002,0.343168124830487,0.164087424913426,2.09137369918229,0.0364945779414615,0.196967773212851,AC011498.3,ENSG00000267255
ENSG00000111911,422.234324446909,0.331261599803931,0.158397670121449,2.09132873955748,0.0364986052510082,0.196967773212851,HINT3,ENSG00000111911
ENSG00000143384,69947.0126872788,0.206356224852887,0.0987007947982726,2.09072505722617,0.036552717472813,0.197016708970644,MCL1,ENSG00000143384
ENSG00000149792,2321.38893045101,-0.181171139083381,0.0866597831479223,-2.09060226673005,0.0365637323958736,0.197016708970644,MRPL49,ENSG00000149792
ENSG00000066230,601.274078222619,-0.430912234737834,0.206120613443189,-2.09058292394711,0.0365654677982837,0.197016708970644,SLC9A3,ENSG00000066230
ENSG00000120616,1033.74070066047,0.234248194924803,0.112054973660543,2.09047565915663,0.0365750926911025,0.197016708970644,EPC1,ENSG00000120616
ENSG00000183943,604.320695563142,0.275363258831735,0.131738500853604,2.09022614533723,0.0365974899708325,0.197046550100903,PRKX,ENSG00000183943
ENSG00000160075,3822.98716541769,0.447332580405948,0.214048094736992,2.08986947982695,0.0366295258702999,0.197128235680449,SSU72,ENSG00000160075
ENSG00000105889,94.9077477710036,0.887993478624393,0.425030489638852,2.08924653706354,0.0366855362490559,0.197188388541469,STEAP1B,ENSG00000105889
ENSG00000119729,1469.50395174877,0.242301827174955,0.115976837752317,2.08922602021984,0.0366873822113796,0.197188388541469,RHOQ,ENSG00000119729
ENSG00000198837,3402.53579132489,0.243668536673318,0.11664191001742,2.08903074921293,0.0367049552937674,0.197188388541469,DENND4B,ENSG00000198837
ENSG00000134030,269.157677304888,-0.584895982918114,0.279993940831184,-2.08895942955696,0.0367113753724634,0.197188388541469,CTIF,ENSG00000134030
ENSG00000008311,295.594160126752,-1.41399258251211,0.676937703840311,-2.08880754387064,0.0367250510612351,0.197188388541469,AASS,ENSG00000008311
ENSG00000182199,9892.86025437445,-0.282113005625592,0.135102010233221,-2.0881480974161,0.0367844775272219,0.197416785039347,SHMT2,ENSG00000182199
ENSG00000117640,701.016600912904,-0.258233074968039,0.123689202133371,-2.08775762567854,0.0368197037469638,0.197440636987047,MTFR1L,ENSG00000117640
ENSG00000104825,1204.88527422874,-0.235257621049279,0.112695873734805,-2.0875442307931,0.0368389672028999,0.197440636987047,NFKBIB,ENSG00000104825
ENSG00000273088,617.244804491829,-0.264777738625487,0.126837370443287,-2.08753727470152,0.036839595283493,0.197440636987047,AL713999.1,ENSG00000273088
ENSG00000131791,2343.99628462162,0.277448970766031,0.132959111461762,2.08672401399,0.0369130892498945,0.197743858956011,PRKAB2,ENSG00000131791
ENSG00000099974,181.190221346506,-0.470423828248035,0.225502551745535,-2.08611310429373,0.036968378950711,0.197949327327009,DDTL,ENSG00000099974
ENSG00000136161,162.023177586634,0.499681983155353,0.23957264043384,2.08572223543758,0.037003791083778,0.197962911587609,RCBTB2,ENSG00000136161
